token,timestamp,x,y,z,qw,qx,qy,qz,vx,vy,vz,acceleration_x,acceleration_y,acceleration_z,angular_rate_x,angular_rate_y,angular_rate_z,epsg,log_token
b'h$\x99:\x1f\xcaP4',1633942870833387,365295.5330734614,144141.584980478,20.97017052922669,0.9607909380194963,-0.04086089056316904,-0.02542140369786487,0.2730657673089604,1.258167322903226,0.008737796400252601,-0.013234532273915793,0.945491559740647,-0.08197924434380911,-0.08249260097605524,-0.0026234998381921494,-0.0011629121108523853,-0.09566376124435597,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xf2=\xf3|@\x05UT',1633942870842665,365295.5428941016,144141.5911320183,20.97034420896457,0.9609100994108682,-0.040850625392454626,-0.02544531373540001,0.2726454534081725,1.2668129490188238,0.009086118428220859,-0.014004956380095867,0.9462982415774411,-0.08233072436620288,-0.0827172051574287,-0.0026234670155437997,-0.0011627164677909091,-0.09566374308017618,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x10K.\x15\x08\xf0\\\xe2',1633942870853167,365295.55652732996,144141.6001849228,20.97032705493704,0.9610564251682272,-0.040908979520915795,-0.025318587136648793,0.27213226964626774,1.28222550170009,0.009962742938443438,-0.01453485789300395,0.9921896465447393,-0.1213721598705017,-0.04963211702058705,-0.0030164967125134966,-0.0020296937405181823,-0.09731677974684284,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xdd?6V\xae\xbeXZ',1633942870862666,365295.5669733436,144141.60668208837,20.970654111773246,0.9611799061145606,-0.040911687780818266,-0.02527895085962388,0.2716990918791705,1.2926731922707664,0.01015245627698949,-0.014429168324404894,0.9767982188757464,-0.09159475104989914,-0.040863065028863124,-0.002251113729358629,-0.0006173673873094579,-0.09813429099283996,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xdf\x96W\xfcm\xd9T\r',1633942870873223,365295.58155240666,144141.61619468543,20.96910555838572,0.9613498760251993,-0.0409766459036149,-0.02506747781230149,0.27110690126397297,1.309917754986066,0.011130981234900464,-0.014903098020157775,0.9740088175629044,-0.11358486335361646,-0.06743684337422565,-0.0013519203863555196,-0.002115858702454429,-0.10084543983401466,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
"b""_\xea\x9d>'LQ\xfe""",1633942870882613,365295.5919282697,144141.62266062424,20.969271029648887,0.9614763174521079,-0.04095845916144582,-0.025095251547206664,0.27065831587378936,1.3189640194409502,0.011300665198425985,-0.015559908338519758,0.977818930937137,-0.1137832400614038,-0.06804619229299524,-0.0013519309564143389,-0.0021152705861909077,-0.10084564276305673,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xb9\xfa\xc0Vb\xf8_\xb6',1633942870892930,365295.6033158812,144141.6297318064,20.969454950196674,0.9616134463434952,-0.04093808881554646,-0.025135533956633715,0.2701700531669475,1.3285957109824007,0.01082369342005159,-0.015690660329066405,0.9572504871817348,-0.18053109592191113,-0.007525706065940566,-0.001781084706414339,-0.004070304336190907,-0.10096485213805677,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'i\xa1\x89\x90\xe9s^\x13',1633942870903334,365295.6148842314,144141.63689657135,20.96963997716525,0.9617543101301065,-0.04091961931435399,-0.02516254540297503,0.26966845942782147,1.3383496862365536,0.010601802627465243,-0.016116447571492675,0.9608809884124528,-0.15828073334382148,-0.04008310455781444,-0.0015235924564143389,-0.0012951100861909076,-0.10269577226305676,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xe9\xfb\x17\xa0\xc5\x02]Y',1633942870912816,365295.62845149054,144141.6454751428,20.96977006249177,0.9618842555502627,-0.0409767475559831,-0.02499453277762887,0.2692115495581094,1.3540839507625597,0.009878748599185033,-0.014995285189019006,1.0170344627019146,-0.2523909880942763,0.07664710360234644,-0.003068545956414339,-0.004213355586190908,-0.10132248026305675,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xa1jX\xed\xe9\xb1W-',1633942870923352,365295.64304622315,144141.65487394092,20.96823656715941,0.9620724498625594,-0.04103476950032094,-0.024828017712724488,0.2685448164533539,1.3700165886121134,0.01076261617572388,-0.014692361551914283,0.9717378684335077,-0.15142394953970495,0.008490128465581538,-0.0029254903680285367,-0.002782350615390606,-0.10232385222793897,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x04\xff\xc0\xc5\xe1\xb8Uh',1633942870932845,365295.653941556,144141.66156882784,20.96842228790943,0.9622034128596513,-0.04101300116427473,-0.02486344868426421,0.2680752411847536,1.3788973316774253,0.010303079774561942,-0.014720982817514106,0.9599761559853408,-0.19421636967300113,0.002073464957347129,-0.0011802798707176896,-0.0036973766469590936,-0.1055571741230324,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xca\xec\x8d\x11\xe8+^i',1633942870943152,365295.6658713828,144141.66887880553,20.968627320042614,0.9623464025686732,-0.040991860162338384,-0.024884945094482712,0.2675627185749338,1.388161576196548,0.00988579564342663,-0.014786321950570284,0.9202662060945369,-0.18717247379108412,-0.005979443115350709,-0.0007797363707176896,-0.0002886697183876649,-0.10573700998017524,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x03#;\x0c\x95\xb5Y\x1c',1633942870953727,365295.68062164495,144141.67805643918,20.968839652927514,0.9625338567805849,-0.04101592664915994,-0.02475516404202168,0.2668959538199405,1.4023304280001074,0.010093533577347512,-0.014377444142878292,0.9193252920176627,-0.18731821307153093,-0.005692221582323652,-0.0007797363707176896,-0.0002886697183876649,-0.10573700998017524,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xc7\x1b\xfa\x89\x96.RA',1633942870963211,365295.6918236328,144141.68483939295,20.969245916812596,0.9626653804325143,-0.041006360471461986,-0.0247922908737997,0.26641919230948075,1.4113708858218623,0.009523273588259638,-0.0139154045341282,0.974061070245438,-0.20016725597907153,0.00651048413086229,-0.004427537997869521,-0.003997412359667255,-0.10697371635770145,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xa4\xb2\x9b\xcd\xe4\xdbU\x1b',1633942870972872,365295.7058087517,144141.69368533324,20.96770019204217,0.962835982177693,-0.04105970346977642,-0.02463781519305658,0.265808107922622,1.4255508141748743,0.010074285504449134,-0.01377118090033443,0.9193801609048795,-0.1872583429367644,-0.002848571651460803,-0.00319570149281,-0.002177475717046951,-0.10723597630240121,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xdc\x95_\x9c\xec\xfbZ\xcc',1633942870983297,365295.71846032125,144141.70133585233,20.9679302093006,0.9629821973124252,-0.04104730171674947,-0.02467273387309253,0.26527657809225286,1.4350306096621972,0.009718828258702409,-0.013837612753102004,0.9218134323039989,-0.18747454799692614,-0.003279285268928671,-0.003195709123040646,-0.00217701784550007,-0.1072362745989029,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'A\xd7LR\x950[%',1633942870992604,365295.72964876663,144141.70809574935,20.968136904966432,0.9631150284721541,-0.04102702635506844,-0.024699086797463504,0.26479459992778104,1.443192864495078,0.009527973766981031,-0.013621418941282513,0.9026371680549896,-0.17985019492057136,0.02633005512251539,-0.001065834956373979,-0.001636602012166737,-0.11065043109890291,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x1a\x1c\x1f\xcfL\n[\xb9',1633942871002847,365295.7422136973,144141.71562846543,20.968552342392325,0.9632624228488667,-0.04101187785869764,-0.02471511743846527,0.26425876252612257,1.4527844183846956,0.00934561472272378,-0.012826227252114155,0.920952283248397,-0.16596364897843446,0.0402029117171357,-0.002496347456373979,-0.0023518582621667367,-0.11133707709890292,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'a\x9dR\xc1\xda?V\xf1',1633942871013326,365295.75735761586,144141.72486452005,20.968588896741018,0.9633890701345945,-0.04105067905513619,-0.024630567446355604,0.2637985527662808,1.4667148712424916,0.008805513285714047,-0.012831352416215296,0.9374653237485331,-0.2230590666350094,0.009538023312080118,-0.00386962869797562,-0.00306707419887157,-0.1123098218303429,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'p#^c\x81oQG',1633942871022750,365295.77157148905,144141.73349246377,20.967073234858574,0.9635501371088393,-0.04108502474901516,-0.024487480737968588,0.2632176234715629,1.480145795164794,0.008935490912704501,-0.012674717979427912,0.9296455842622849,-0.19812737088896396,0.0015283805579550946,-0.0019241333790381873,0.0015108585683146674,-0.11276737430551736,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xf9&\xf6\xff\xd8\xd3[n',1633942871033155,365295.78457577823,144141.74126797848,20.967324989287885,0.9637027626023517,-0.04105784021245344,-0.02451491358355772,0.26265996672823,1.4891719741549885,0.009011964150208364,-0.01263702149522843,0.8884476559040047,-0.16103411449120508,0.005747541231204967,-0.0002075056065781694,-0.001297769117589991,-0.11391196698292755,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'*\xe4x=%\x85W\xd1',1633942871043434,365295.79748225317,144141.74896982932,20.967577724739204,0.9638551182914826,-0.041027329237923245,-0.0245381214586107,0.26210293740093327,1.4978051514029165,0.009035449175012894,-0.012540933087290786,0.8614834192990787,-0.16932959080632318,0.010727120171988506,0.0006508018934218306,-0.0006822152539536272,-0.11534247948292754,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'$z\x94F\xe8D_R',1633942871052900,365295.8092239987,144141.755921837,20.96801812910155,0.9639928874334515,-0.04099235203643602,-0.02456277226442426,0.26159894929246935,1.5060200438917248,0.008730560509889497,-0.013073383119592285,0.9262718698185051,-0.1887165056139184,-0.10507872268484525,0.0009369043934218306,-0.0004914802539536272,-0.11505637698292755,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xf1ew\xc9\x0b#_.',1633942871063573,365295.8250312416,144141.7654790746,20.968244327590547,0.9641558797436616,-0.041005153097167825,-0.024450994715513853,0.2610060647429976,1.5205773576846493,0.008684088705591437,-0.012353750915350112,0.981384896211414,-0.20825713088745962,0.03412515290577037,0.0009369138717631868,-0.0005868628932792162,-0.11829887320975839,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xc4\xec\xdb\t}\xdd_x',1633942871073029,365295.83715176344,144141.77265650293,20.96677636211083,0.9642978425595978,-0.04097558250693263,-0.024465273169834663,0.26048440045777776,1.5297071298292244,0.008527657480365072,-0.013763025321375352,0.9885005420826023,-0.19989862535980246,-0.12195415923993372,0.0014376008271020605,-0.00041964770726957406,-0.11777436380801291,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xc5M3M\x8cw\\\x13',1633942871083628,365295.85315736226,144141.78232840155,20.96679032507064,0.9644677715696808,-0.0409906685488715,-0.02437323965123231,0.25986078558380904,1.543841156953557,0.009070154512944396,-0.015240927482092059,0.9485892417198173,-0.17935706908450363,-0.13793826152983746,0.00030113781796472497,-0.0032568181735501537,-0.1189982461866911,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x9c\xa5\x17\x82\xde\x8c_\xd9',1633942871092945,365295.86521783564,144141.78939534965,20.967303144793757,0.9646095367577447,-0.040946103896005934,-0.02444300694430199,0.25933452832831094,1.5515594693186299,0.008960741465447347,-0.016041733128049435,0.9499098451147543,-0.17969933576373198,-0.13833323765485347,0.00030113359432796974,-0.003256502596823899,-0.11899831972373218,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xf5\x0cb3\x191V\xb2',1633942871103450,365295.8787656149,144141.79730858136,20.967821457387387,0.9647689135338585,-0.04090304691995041,-0.02449571137159228,0.25874281508046226,1.5609459067082152,0.008276894870123654,-0.016794252960681395,0.9784844212869211,-0.24191508035019949,-0.12310868869521445,0.0005363759316392095,-0.0028941937588384593,-0.12117906435651567,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'V\x8dA\x8c)\xf3\\\x9e',1633942871113077,365295.8942069574,144141.8062262388,20.967769212974154,0.964930845431839,-0.0408985612237651,-0.024381395740842523,0.2581497990813681,1.5750736840203319,0.008340077154938346,-0.018535120810651562,1.004258724307201,-0.19114627039391605,-0.1771875067101401,0.002582013351298563,-0.0026367447318588035,-0.1230673446554078,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'tS-\xef\x84\xbdXR',1633942871123547,365295.90813036286,144141.81432314863,20.966622158937454,0.9650944900236702,-0.0408450026173158,-0.024431825586011355,0.25754105883466105,1.5847412315948095,0.00824182015213516,-0.020044963975794947,1.0056335108493715,-0.1921171882162332,-0.17764983774697765,0.0025820467318952243,-0.0026364086236496435,-0.12306743338114803,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'7\x87v\x83!qU&',1633942871133261,365295.92357014475,144141.82326489897,20.966576531535466,0.96524832460875,-0.04084432115338142,-0.024350224183914512,0.2569717491315218,1.5985918363008973,0.00822188827997904,-0.0207892198557773,1.0187438717209398,-0.20764959433491914,-0.06509331214404611,0.000994181286987197,-0.005812191496756276,-0.12404018644549504,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x01\xde\x02\xc6\xe1\xd6]\x90',1633942871142698,365295.93622093194,144141.83057284082,20.96713754835928,0.9653971312388655,-0.0407949771683518,-0.024417129824306282,0.25641363576211285,1.6072066558445448,0.008094231793571674,-0.02170879750179621,1.0271557451448492,-0.19968504178866434,-0.16870980488975543,0.001509188057283001,-0.004046231510808773,-0.12551976310462282,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'Bs\x14\x9f\x01wZ ',1633942871153281,365295.95055538864,144141.83884975052,20.967334302229244,0.9655638959682075,-0.04074553342510957,-0.024472045030035874,0.2557875746017539,1.6174266581329606,0.007745785735032927,-0.022722150475347598,1.002016402081538,-0.2387828271024216,-0.0878219422264537,0.002163137061390884,-0.0069890723906094,-0.12748161524719584,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'#\x10F8\x084R\xb1',1633942871162869,365295.9663620374,144141.84749884496,20.96768377357447,0.9657288052902796,-0.04070657089838016,-0.024425562691563735,0.25517492354364446,1.6301589657671343,0.006935016880951206,-0.023001926961148295,1.0003684994051667,-0.2394477257449521,-0.08764520399051032,0.002163137061390884,-0.0069890723906094,-0.12748161524719584,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xcf\xff\x04\x05|bY\x01',1633942871173518,365295.98426838405,144141.85734819173,20.965889263333718,0.9659516395058713,-0.040683331019167,-0.02430945762075406,0.2543449370113134,1.6459414834649317,0.007138642780111798,-0.02356853645555757,1.0223174898200924,-0.2039763606391367,-0.010358285651493097,0.0012231478630278802,-0.007299485821489312,-0.12861795170079487,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xa5l\x95)H\x17Z\xce',1633942871182914,365295.9975361312,144141.8649137364,20.96607105132753,0.9661064048683723,-0.040650425014094556,-0.024358034006526245,0.25375705625227274,1.6546986516651778,0.007214444619673041,-0.02342831977166675,0.9515592292102637,-0.20963225754202883,0.025101032319993118,-0.0003980241905948324,-0.0059257871827826354,-0.13241401645776807,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x9ei\xfc|\xb2\xbeZ\x9b',1633942871193114,365296.0117477655,144141.8729908557,20.96671184330009,0.9662715304455263,-0.04059637507743712,-0.024449048094329278,0.2531274537230477,1.6631826605463786,0.007203953328279437,-0.02322755683006405,0.9693798960814713,-0.20591469421577807,-0.046775580127745776,0.0008226798094051672,-0.005010259182782636,-0.13027778445776808,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'b\x94\xc2\x0f\x07\xbd_\xb5',1633942871203565,365296.0290464182,144141.88243707258,20.96709871813456,0.9664442982144285,-0.040566196595400034,-0.024412163738879056,0.2524754411902087,1.6767266226098143,0.0073591947011805835,-0.02249032497520367,1.0159060592370837,-0.15404358531609308,0.02074907419282563,0.00029338401449053274,-0.005782841103761962,-0.13208023959306653,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
"b""\xfd\xf5Y'|\xb1R\x06""",1633942871213096,365296.04258993233,144141.89009918933,20.96730528025411,0.9665993480277665,-0.040528556323233274,-0.024456078107217952,0.25188298227205647,1.685912861476175,0.00740653961663295,-0.022204980265058207,0.9978935615375688,-0.21832615930224863,0.0397669670709302,0.0008100109559538002,-0.005162758494640587,-0.13336771580905404,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xc4\x91\xf3\xe8\xe38[(',1633942871223417,365296.0598075643,144141.899364897,20.965993570065603,0.9667624733688213,-0.0404898020112817,-0.024437341519919623,0.25126422817091437,1.6985162254324833,0.006776112771835543,-0.02162205140561417,0.9961804534006184,-0.21909812593684455,0.03987976437867216,0.0008100109559538002,-0.005162758494640587,-0.13336771580905404,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x1cF\xc1%\xe2\x19\\:',1633942871232744,365296.07340246724,144141.90700936876,20.96621989236416,0.9669181114403604,-0.04045274755585473,-0.024481267253879394,0.250666329085965,1.7076104015801605,0.007249130235639447,-0.020743849623944655,0.9981736941320126,-0.17889466170201831,0.10515588312568971,0.0006511187378679389,-0.005138778810449816,-0.1359425755620983,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'Oz\x94\x80\xd0\x02T\x1e',1633942871242945,365296.08837983024,144141.9154133536,20.96647955747175,0.9670915356371806,-0.04041125604772368,-0.024523955744701346,0.24999893535412707,1.7177327252093364,0.007825827141831866,-0.02002938161857666,1.0146698963933662,-0.17862744619189153,0.07855093278896605,0.001000799571201272,-0.004018210685449818,-0.1385174980620983,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x82\xcax#\x8b\xa5P\xe7',1633942871253505,365296.1062874041,144141.92496375745,20.966866528539555,0.9672899218765287,-0.040385010567964195,-0.024471744328702312,0.24923962703999333,1.7310851251953794,0.007977825441368273,-0.01836736902372153,0.996127160875634,-0.18456000457948527,0.11929896611665303,-0.0017603166192749183,-0.002737561399735531,-0.1379452930620983,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x88\x1f\x85\x99\xe9\x13VA',1633942871263015,365296.1200759825,144141.9326296155,20.967507641482516,0.967450450087666,-0.0403425159271165,-0.024561952451046188,0.24861379391666003,1.7386881746107836,0.008680355092617241,-0.01708559042887391,0.9749816487507664,-0.15262526136777288,0.08492631960632975,-0.0017330004174935518,-0.002301391707960114,-0.1390898991670796,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'H\xa24mVo_B',1633942871273973,365296.1390687024,144141.94296649122,20.965782861243596,0.967657566026085,-0.04032856358451644,-0.024452718357507886,0.24781950374538936,1.7539905631176953,0.009995404607592925,-0.016993072938404755,1.0028827913752738,-0.123700328782929,0.04881553665505728,0.0009372830476879052,-0.0032551968662608167,-0.14099726068911084,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'%@\x11\x88P\x89Tn',1633942871282823,365296.1519583714,144141.95008972526,20.966412484208316,0.9678100211532109,-0.04027970614945512,-0.02454385950967946,0.24722238407616767,1.761296352781853,0.010259433156623407,-0.01596887646184736,1.0344051232906288,-0.2020684990581796,0.06604129934491972,-0.0007220545897418981,-0.0020913648487311826,-0.14343884169294907,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
