token,lidar_pc_token,track_token,next_token,prev_token,x,y,z,width,length,height,vx,vy,vz,yaw,confidence
b'\xf5&\xad\xfa\xedG\\u',b'\xb6\xcd\x07\x12\x95#U\x98',b'\xcc\xf1\xc7\xb24f[a',b'H\xf2\x92\xb7`\xb9R\xda',b'!\x8e\x17\xd0e\xd2_G',365318.8535912579,144114.47199402575,23.509869160444406,0.8126935438816767,0.7737097822943382,1.7886577265351944,0.26463518607737474,0.3689299784374043,-0.006663851848196019,0.5185470424685277,0.589721552268667
b'po\xa8\x11\xf2^Q\x86',b'\xb6\xcd\x07\x12\x95#U\x98',b'\xa7\xc9\xd4\xa5\xeeC^=',b'\x08S\xa1Uz\x91Wh',b'D\x17b\xf2\xeb\xdf^\xb0',365321.6128477005,144117.16633204644,22.36187392924543,0.3954486548900604,0.3931383490562439,0.7689762115478516,0.0,0.0,0.0,-3.017786382546821,0.4214377052597301
b'\r\xec\x0bK\x1a\xe5[}',b'\x81\xa9\xb7\x1e=\xbfZK',b'Lu?K\xe9{X\xe7',b'\xc81FP\x9c\xe1V}',b'\xb5\xf5\xd6\xe8\xcfW_u',365265.3745411471,144114.15336813495,21.477925198588355,1.8710517883300781,4.53627872467041,1.6367586851119995,0.0,0.0,0.0,0.5589341939224964,0.9304194273163927
b'\x9f\x13\xb9\x81\xef\x10]\xed',b'\x81\xa9\xb7\x1e=\xbfZK',b'Z\x1f\x8c\x13\x922X\xf9',b'\xab\xaa\x90\xab\x0c\xc8PU',b'\xb0\xea\xcfj\xf5\xbbS\x12',365242.87982331484,144099.47860026488,20.8926605884073,1.246660270822715,0.9792692307271967,1.3257834857742807,-4.236793690274996e-05,-0.0009795539417577074,0.0016776203343127991,0.8689813600465284,0.5263190466102294
b'\xf6\x01\xaf\xb5:&X\xe9',b'\x81\xa9\xb7\x1e=\xbfZK',b'\xe1\x93\xc6\xfdq\xcb[%',b'\x8d\xb8\\d6+\\\xb5',b'\xc3\x9e\xcc\x9b\xfd\x9f\\\xc0',365281.5748529425,144124.6650240807,21.180668180633454,1.324148892022079,1.0375294376229023,1.3596868354270915,4.5680226207652093e-05,5.093029677881908e-05,0.0006161792192931491,0.7333417611372597,0.5890664670937805
b'P\x8bH\xb7\xca\xa5T\x84',b'\x81\xa9\xb7\x1e=\xbfZK',b'n\x1cw[\xc0`S\x8a',b'\xdc\xaa_\x7f\xbb\x80U7',b'6\x92\xe3\x08:\xe5T$',365298.36692892853,144156.8313809532,20.846317269418332,1.9862396717071533,5.199786186218262,1.6365758180618286,0.0,0.0,0.0,-0.8473948629008785,0.9920866856386651
b'L\x0enMn\xffZB',b'\x81\xa9\xb7\x1e=\xbfZK',b'\xe05\xd2\x83\xd3@Sf',b'\xeb\x8e\x8bo^\xe7[\x91',"b']\x8chx\x93(Y""'",365294.5726549243,144161.5121756372,20.421383050575784,1.846909761428833,4.3706769943237305,1.6216171979904175,0.0,0.0,0.0,-0.8727487509894162,0.9480525553025085
"b'\x18,\xb3PY(U{'",b'\x81\xa9\xb7\x1e=\xbfZK',b'\xd8\xf4\x87\x9e\xfc\xc6]\xd8',b' \xe9\x8d\xe6L\xc4^*',b'\xe6\x1bh\xf7\xb6y_\x03',365289.03200387815,144166.9908478269,19.88803410816445,1.9367444515228271,4.662345886230469,1.6054351329803467,0.0,0.0,0.0,-0.7973635168673234,1.0
b'\xe5U\xf6\r^\xe7[\x06',b'\x81\xa9\xb7\x1e=\xbfZK',b'z\xdcw\xb5 f_\x07',b'\xb7E\xc6\xecu\x83V\xf5',b'\xd6\xeeA\x88\x03!W7',365314.2065769848,144138.9206665725,22.199139125852632,1.939265251159668,4.5224504470825195,1.8496674299240112,0.0,0.0,0.0,-0.9365939739624763,0.9536247058146479
b'\x99\x82\x8a|\\3P\xa8',b'\x81\xa9\xb7\x1e=\xbfZK',b'\xfb\xc6\x9a!/\xefR\x0f',b'\x82\x9a\xf0l\xb6\x92[\xa5',b'e\xe8\xb8\x1a\x13WR4',365268.0869744247,144116.03461221865,21.232594027907446,1.2692007153809286,1.0270722737443772,1.3785954866982015,0.00019738125160022338,-0.00047769588273421617,0.00031527780801518675,0.9803300656648268,0.5641835619591964
"b'\xf7\xd1Q,\x01YY\xfb'",b'\x81\xa9\xb7\x1e=\xbfZK',b'\xd611w\xd6\x89_\x13',b'X\xa6\x01A\xd4:_{',b'M\x7f\xa7\xe3\x84\x8a\\\xce',365282.73688847094,144171.8506756097,19.28921709271965,1.9779877662658691,4.792437553405762,1.5706254243850708,-0.43416612426845425,0.1462699248935991,0.0,-0.5817923754440817,1.0
b'\x88\xe5\xe0\xb3\x84\x17Y\xa8',b'\x81\xa9\xb7\x1e=\xbfZK',b'\xe3\x1d\x19\xe2\x1a\xceY\x15',b'+\xd6]iw\xb4Y\x14',b'\x96\xca}x\x9d\x0cU\x15',365273.50871156127,144176.15278297727,19.299670731305028,2.5185863971710205,6.4595208168029785,2.7965247631073,0.0,0.0,0.0,-0.8409124960779096,0.6809160699272301
b'\x7f\xe0\xf2\xb8ChTN',b'\x81\xa9\xb7\x1e=\xbfZK',b'x\x10#\x92\x1b\xe5T{',"b'r*\x1e\x1b\xc8\xfeY,'",b'o\xa0\xfd\xe6`3Xk',365318.83769917046,144132.49959742444,22.386415175732285,1.9577070474624634,4.407015800476074,1.7112480401992798,0.0,0.0,0.0,-0.9636937261214203,1.0
b'\xd8\x0f\xe2H\xfcOW\x98',b'\x81\xa9\xb7\x1e=\xbfZK',b'\x1c\xd8\x1f\xb3\xe7\xda[/',b'\xec\xe8\x92&0\xe6QF',b'\x94S\x8doyS\\z',365319.92281442194,144136.3552309045,22.4913068964958,0.7811397804512306,0.7154531957500112,1.7365102618240924,-0.022935144111892833,0.03952240910756435,-0.005347042257891098,2.77129338476926,0.7060551850907529
b'W\xb4\xbc\x88\xfcaW\xe0',b'\x81\xa9\xb7\x1e=\xbfZK',b'%\x95\xba\xa5\xc8\x8c^\xb9',b'\xb1\x05\x81\xd1R\x9bQ\xbe',b'1\x8b\x99\xd1^DR\xf2',365320.7326959308,144113.76177693164,23.685116863698823,0.8035563580227368,0.7457479379465274,1.7664387503787014,0.40835721765451205,-0.11536424387721798,0.04325837667229797,-0.4826375253427053,0.8245654577498501
"b'\x04\xab,\x02t\xe0U\r'",b'\x81\xa9\xb7\x1e=\xbfZK',b'\x98j\xc9FF\x0fP\x84',b'~Hze\xdc\xd3Z\r',b'y*`\x14T\x1dZ\xfe',365314.97285618604,144145.78201234172,22.026949880454456,0.8683704080984918,0.8358986886061415,1.671850203980802,-0.754296676933952,0.6672415131047258,-0.09557162242615168,2.4261508986744893,0.7509453278517503
b'MFXP\xd3\xc5ZB',b'\x81\xa9\xb7\x1e=\xbfZK',b'\xc1\xa3T`\x9a_Rg',b'\xc7\xfd@\xa1\x97\xc8V\x99',b'1\xc1c\xf5\xa6oZU',365274.19571354723,144120.5617416025,20.881498627938996,0.8596787603658804,0.987707897608268,1.232827331257809,-0.0009332569896027057,-0.002469339251736772,0.0010211184500399405,1.838993984426354,0.6034748329266959
b'\xe2+f|)FS\xf3',b'\x81\xa9\xb7\x1e=\xbfZK',b'%\x9e\xe0\x18\x93\x8b^\xbb',b'\x87E\x88\x10\xde\xd8Y\t',b'\xb1\xc7\x7f\x8a\xd4t]w',365242.7202398193,144099.92139286493,20.60317608692103,0.3429013192653656,0.3439074158668518,0.715366005897522,0.0,0.0,0.0,2.3255390244994016,0.4732024859320335
b'H\xf2\x92\xb7`\xb9R\xda',b'\x81\xa9\xb7\x1e=\xbfZK',b'\xcc\xf1\xc7\xb24f[a',b'\xa2Qi]\n\n^r',b'\xf5&\xad\xfa\xedG\\u',365318.86681984155,144114.49043609752,23.50953604781822,0.8126935438816767,0.7737097822943382,1.7886577265351944,0.26463518607737474,0.3689299784374043,-0.006663851848196019,0.5185470424685277,0.589721552268667
b'\x08S\xa1Uz\x91Wh',b'\x81\xa9\xb7\x1e=\xbfZK',b'\xa7\xc9\xd4\xa5\xeeC^=',b'\xb2z\x0bT\xe0\x12^\x8f',b'po\xa8\x11\xf2^Q\x86',365321.6128477005,144117.16633204644,22.36187392924543,0.3954486548900604,0.3931383490562439,0.7689762115478516,0.0,0.0,0.0,-3.017786382546821,0.4214377052597301
b'\xc81FP\x9c\xe1V}',b'3e\xbd\x13\xca\xa8ZH',b'Lu?K\xe9{X\xe7',b'\xfd\x06\x84\xf5\xb0\xb4[/',b'\r\xec\x0bK\x1a\xe5[}',365265.3695721305,144114.13771409605,21.502162221776743,1.8722295761108398,4.541611671447754,1.6308878660202026,0.0,0.0,0.0,0.5616378777603603,0.8040461292000927
b'\xab\xaa\x90\xab\x0c\xc8PU',b'3e\xbd\x13\xca\xa8ZH',b'Z\x1f\x8c\x13\x922X\xf9',b'\x89\x0eDQ\x95\xe2P\xe4',b'\x9f\x13\xb9\x81\xef\x10]\xed',365242.87982119696,144099.47855129893,20.89274444929257,1.246660270822715,0.9792692307271967,1.3257834857742807,-4.236793690274996e-05,-0.0009795539417577074,0.0016776203343127991,0.8689813600465284,0.5263190466102294
b'\x8d\xb8\\d6+\\\xb5',b'3e\xbd\x13\xca\xa8ZH',b'\xe1\x93\xc6\xfdq\xcb[%',b'\x1a(\xa9\xe4T\xf5Qe',b'\xf6\x01\xaf\xb5:&X\xe9',365281.574855226,144124.6650266266,21.18069898220027,1.324148892022079,1.0375294376229023,1.3596868354270915,4.5680226207652093e-05,5.093029677881908e-05,0.0006161792192931491,0.7333417611372597,0.5890664670937805
b'\xdc\xaa_\x7f\xbb\x80U7',b'3e\xbd\x13\xca\xa8ZH',b'n\x1cw[\xc0`S\x8a',b'C\xd2\xaf|\xdd\xbaW\x93',b'P\x8bH\xb7\xca\xa5T\x84',365298.37774052256,144156.8177115695,20.844616338002613,1.98652982711792,5.1524128913879395,1.6427477598190308,0.0,0.0,0.0,-0.85054023307901,0.9978231181487065
b'\xeb\x8e\x8bo^\xe7[\x91',b'3e\xbd\x13\xca\xa8ZH',b'\xe05\xd2\x83\xd3@Sf',b'\xca\xb3j\x1dYa^\x05',b'L\x0enMn\xffZB',365294.5852175895,144161.50591541568,20.41851636873474,1.8457400798797607,4.356444358825684,1.5961881875991821,0.0,0.0,0.0,-0.873096307888676,0.7727618939035932
b' \xe9\x8d\xe6L\xc4^*',b'3e\xbd\x13\xca\xa8ZH',b'\xd8\xf4\x87\x9e\xfc\xc6]\xd8',b'|\xd0\xa7\x81(\xc0[\xe1',"b'\x18,\xb3PY(U{'",365289.02718584746,144166.99585835842,19.888158787080634,1.9313328266143799,4.660427093505859,1.6102381944656372,0.0,0.0,0.0,-0.797558142049126,0.851923720413707
b'\xb7E\xc6\xecu\x83V\xf5',b'3e\xbd\x13\xca\xa8ZH',b'z\xdcw\xb5 f_\x07',b'Y\xf6<\xb7\xfc;V\xa0',b'\xe5U\xf6\r^\xe7[\x06',365314.2123408319,144138.90753525196,22.185157013554957,1.940179705619812,4.554293632507324,1.8350738286972046,0.0,0.0,0.0,-0.9360060530763962,0.9844859503216233
b'\x82\x9a\xf0l\xb6\x92[\xa5',b'3e\xbd\x13\xca\xa8ZH',b'\xfb\xc6\x9a!/\xefR\x0f',b'S\xa9q\xa2\x05\xa2X\x03',b'\x99\x82\x8a|\\3P\xa8',365268.0945830236,144116.02539387252,21.255898881986415,1.2592320553618754,1.0196314379056701,1.3801518581775591,0.00016783499460286478,-0.0003797688686386099,0.0002620486197045137,0.9851930871484385,0.5475973448456785
b'X\xa6\x01A\xd4:_{',b'3e\xbd\x13\xca\xa8ZH',b'\xd611w\xd6\x89_\x13',b'\xf2Nx3\x96DQ\xb7',"b'\xf7\xd1Q,\x01YY\xfb'",365282.7209410125,144171.85063774494,19.288203953386244,1.974638819694519,4.804559230804443,1.59403657913208,-0.3659842109995074,0.17391354108144724,0.0,-0.5866340801053662,1.0
b'+\xd6]iw\xb4Y\x14',b'3e\xbd\x13\xca\xa8ZH',b'\xe3\x1d\x19\xe2\x1a\xceY\x15',b'EYb\x8bf\xa2\\\x8e',b'\x88\xe5\xe0\xb3\x84\x17Y\xa8',365273.5235185392,144176.1671050535,19.299673926539878,2.5179171562194824,6.497340202331543,2.7965247631073,0.0,0.0,0.0,-0.8514156695339091,0.6809160699272301
"b'r*\x1e\x1b\xc8\xfeY,'",b'3e\xbd\x13\xca\xa8ZH',b'x\x10#\x92\x1b\xe5T{',b'H\xbe#D~DVd',b'\x7f\xe0\xf2\xb8ChTN',365318.83879513724,144132.50230397604,22.391250904562614,1.9495595693588257,4.412503719329834,1.737521767616272,0.0,0.0,0.0,-0.9642759478514735,0.9935940693411548
b'\xec\xe8\x92&0\xe6QF',b'3e\xbd\x13\xca\xa8ZH',b'\x1c\xd8\x1f\xb3\xe7\xda[/',b'Y\x91\xd5!\x91\x14]\xdb',b'\xd8\x0f\xe2H\xfcOW\x98',365319.9216679399,144136.3572065507,22.491039608547414,0.7811397804512306,0.7154531957500112,1.7365102618240924,-0.022935144111892833,0.03952240910756435,-0.005347042257891098,2.77129338476926,0.7060551850907529
b'\xb1\x05\x81\xd1R\x9bQ\xbe',b'3e\xbd\x13\xca\xa8ZH',b'%\x95\xba\xa5\xc8\x8c^\xb9',b'\xa0\rO\x00lrTi',b'W\xb4\xbc\x88\xfcaW\xe0',365320.7513831197,144113.75756343652,23.67967106568056,0.8054342111412962,0.747400319634353,1.767259776831342,0.3889128711015824,-0.12175547933101574,0.04145662174807472,-0.46955485968935884,0.8273966066546553
b'~Hze\xdc\xd3Z\r',b'3e\xbd\x13\xca\xa8ZH',b'\x98j\xc9FF\x0fP\x84',b'E\x1c\xa1T\xe7\xf5Z\x08',"b'\x04\xab,\x02t\xe0U\r'",365314.9325823314,144145.81197488244,22.014695525636284,0.872190207695269,0.8395854385590955,1.6745158571615186,-0.7526189045423098,0.6501362892202299,-0.09496814814793608,2.427081684821177,0.7574814007406147
b'\xc7\xfd@\xa1\x97\xc8V\x99',b'3e\xbd\x13\xca\xa8ZH',b'\xc1\xa3T`\x9a_Rg',b'\xce\xa1\xb8G\x16b]\xd0',b'MFXP\xd3\xc5ZB',365274.1956668956,144120.56161816517,20.881549671608077,0.8596787603658804,0.987707897608268,1.232827331257809,-0.0009332569896027057,-0.002469339251736772,0.0010211184500399405,1.838993984426354,0.6034748329266959
b'\x87E\x88\x10\xde\xd8Y\t',b'3e\xbd\x13\xca\xa8ZH',b'%\x9e\xe0\x18\x93\x8b^\xbb',b'3e\xc5\x03\xbf\x04X^',b'\xe2+f|)FS\xf3',365242.7202398193,144099.92139286493,20.60317608692103,0.3429013192653656,0.3439074158668518,0.715366005897522,0.0,0.0,0.0,2.3255390244994016,0.4732024859320335
b'\xa2Qi]\n\n^r',b'3e\xbd\x13\xca\xa8ZH',b'\xcc\xf1\xc7\xb24f[a',b'\xb2#\x1bR\x06\x86ZF',b'H\xf2\x92\xb7`\xb9R\xda',365318.8727114167,144114.5455322917,23.507687646969647,0.8232603641271211,0.7838348657498535,1.8015232259053404,0.28426958829649623,0.5646430958816678,-0.01070653071607804,0.6353378272392121,0.5815654026279093
b'\xb2z\x0bT\xe0\x12^\x8f',b'3e\xbd\x13\xca\xa8ZH',b'\xa7\xc9\xd4\xa5\xeeC^=',b'\x83\x86\xc2%\xbfZS\x8b',b'\x08S\xa1Uz\x91Wh',365321.6128477005,144117.16633204644,22.36187392924543,0.3954486548900604,0.3931383490562439,0.7689762115478516,0.0,0.0,0.0,-3.017786382546821,0.4214377052597301
b'\xfd\x06\x84\xf5\xb0\xb4[/',b'\xaa\xff\xe2\xc8\x07p[&',b'Lu?K\xe9{X\xe7',b'\xe5\xb7\x8d\x86:\xa9Y\xf9',b'\xc81FP\x9c\xe1V}',365265.3831168872,144114.1231884455,21.507355973663156,1.8835444450378418,4.596722602844238,1.6358113288879395,0.0,0.0,0.0,0.5618532191370144,0.9014874637787564
b'\x89\x0eDQ\x95\xe2P\xe4',b'\xaa\xff\xe2\xc8\x07p[&',b'Z\x1f\x8c\x13\x922X\xf9',b'\x1b\x8e\x12\\%ZY\x85',b'\xab\xaa\x90\xab\x0c\xc8PU',365242.8798190791,144099.47850233398,20.892828308500224,1.246660270822715,0.9792692307271967,1.3257834857742807,-4.236793690274996e-05,-0.0009795539417577074,0.0016776203343127991,0.8689813600465284,0.5263190466102294
b'\x1a(\xa9\xe4T\xf5Qe',b'\xaa\xff\xe2\xc8\x07p[&',b'\xe1\x93\xc6\xfdq\xcb[%',b'\x80\xb5\xaf\xdfi\xabSJ',b'\x8d\xb8\\d6+\\\xb5',365281.5748575094,144124.66502917247,21.180729783150905,1.324148892022079,1.0375294376229023,1.3596868354270915,4.5680226207652093e-05,5.093029677881908e-05,0.0006161792192931491,0.7333417611372597,0.5890664670937805
b'C\xd2\xaf|\xdd\xbaW\x93',b'\xaa\xff\xe2\xc8\x07p[&',b'n\x1cw[\xc0`S\x8a',b'\xaf\x0ez\xb0{\xd3U\x11',b'\xdc\xaa_\x7f\xbb\x80U7',365298.3780763092,144156.81944486938,20.843572182364447,1.9991205930709839,5.230917930603027,1.621202826499939,0.0,0.0,0.0,-0.8434451667835389,1.0
b'\xca\xb3j\x1dYa^\x05',b'\xaa\xff\xe2\xc8\x07p[&',b'\xe05\xd2\x83\xd3@Sf',b'\x17\xcc\x1d\x86o\x88T\x16',b'\xeb\x8e\x8bo^\xe7[\x91',365294.58101991354,144161.50723306386,20.43004236524646,1.8321919441223145,4.312621593475342,1.5876429080963135,0.0,0.0,0.0,-0.8693998554548185,0.9642050398971501
b'|\xd0\xa7\x81(\xc0[\xe1',b'\xaa\xff\xe2\xc8\x07p[&',b'\xd8\xf4\x87\x9e\xfc\xc6]\xd8',b'\x80\xb0f\xfcI5U\x9e',b' \xe9\x8d\xe6L\xc4^*',365289.0375749262,144167.00282258046,19.89212135662626,1.924533486366272,4.640649795532227,1.6169265508651733,0.0,0.0,0.0,-0.7958432063292576,0.9945847900255087
b'Y\xf6<\xb7\xfc;V\xa0',b'\xaa\xff\xe2\xc8\x07p[&',b'z\xdcw\xb5 f_\x07',b'\xd0\xf1\x0cVrbQ\xeb',b'\xb7E\xc6\xecu\x83V\xf5',365314.2137144291,144138.91112199993,22.165431677879727,1.9487429857254028,4.548584461212158,1.8262507915496826,0.0,0.0,0.0,-0.9307798230918791,0.949311183136119
b'S\xa9q\xa2\x05\xa2X\x03',b'\xaa\xff\xe2\xc8\x07p[&',b'\xfb\xc6\x9a!/\xefR\x0f',b'L\xbf\xc7F\x1e6Z2',b'\x82\x9a\xf0l\xb6\x92[\xa5',365268.09459141316,144116.02537488902,21.25591198101077,1.2592320553618754,1.0196314379056701,1.3801518581775591,0.00016783499460286478,-0.0003797688686386099,0.0002620486197045137,0.9851930871484385,0.5475973448456785
b'\xf2Nx3\x96DQ\xb7',b'\xaa\xff\xe2\xc8\x07p[&',b'\xd611w\xd6\x89_\x13',b'\x14N\x9f\xaa\t\x8eU!',b'X\xa6\x01A\xd4:_{',365282.6920729044,144171.86394551306,19.290089805801287,1.966168761253357,4.811332702636719,1.605505108833313,-0.3944024875853681,0.16025613961932017,0.015549638864375668,-0.5874517975073881,1.0
b'EYb\x8bf\xa2\\\x8e',b'\xaa\xff\xe2\xc8\x07p[&',b'\xe3\x1d\x19\xe2\x1a\xceY\x15',b'\x9a\x88b0\x16\xe2VQ',b'+\xd6]iw\xb4Y\x14',365273.5579380118,144176.0749255497,19.28856945575949,2.4904229640960693,6.434908866882324,2.7605059146881104,0.0,0.0,0.0,-0.845297660821328,0.7840303677060707
b'H\xbe#D~DVd',b'\xaa\xff\xe2\xc8\x07p[&',b'x\x10#\x92\x1b\xe5T{',b'\x0e\xf4\xe0\xce\x8d7^B',"b'r*\x1e\x1b\xc8\xfeY,'",365318.8391787904,144132.49866102144,22.393490830873784,1.9491462707519531,4.405062198638916,1.7411792278289795,0.0,0.0,0.0,-0.9662186222840126,0.8928071366417669
b'Y\x91\xd5!\x91\x14]\xdb',b'\xaa\xff\xe2\xc8\x07p[&',b'\x1c\xd8\x1f\xb3\xe7\xda[/',b'\xb1\x83\xf5\xf1\xbf!V\xa9',b'\xec\xe8\x92&0\xe6QF',365319.9205214809,144136.35918215735,22.490772325946068,0.7811397804512306,0.7154531957500112,1.7365102618240924,-0.022935144111892833,0.03952240910756435,-0.005347042257891098,2.77129338476926,0.7060551850907529
b'\xa0\rO\x00lrTi',b'\xaa\xff\xe2\xc8\x07p[&',b'%\x95\xba\xa5\xc8\x8c^\xb9',b'\x90\xb7\xee\xa5!\xadU\xcd',b'\xb1\x05\x81\xd1R\x9bQ\xbe',365320.77020512254,144113.75964604376,23.673782293605715,0.8067356266553253,0.7486682166498436,1.7683408204034565,0.39065363833848976,-0.06924879152758306,0.039058684968079974,-0.4101614498383661,0.8262103529927218
b'E\x1c\xa1T\xe7\xf5Z\x08',b'\xaa\xff\xe2\xc8\x07p[&',b'\x98j\xc9FF\x0fP\x84',b'\xca\x19\xe8\x065\xe0_\xad',b'~Hze\xdc\xd3Z\r',365314.8950468982,144145.84059054908,22.004649853652072,0.8758088087375925,0.8426809103193907,1.677376531550664,-0.7337399351625895,0.6109345238896505,-0.0931833419346267,2.4322809383214388,0.753477606811665
b'\xce\xa1\xb8G\x16b]\xd0',b'\xaa\xff\xe2\xc8\x07p[&',b'\xc1\xa3T`\x9a_Rg',b'\xd9\xf1\xad\xe3e\x9c\\\n',b'\xc7\xfd@\xa1\x97\xc8V\x99',365274.1956202449,144120.5614947303,20.881600714256038,0.8596787603658804,0.987707897608268,1.232827331257809,-0.0009332569896027057,-0.002469339251736772,0.0010211184500399405,1.838993984426354,0.6034748329266959
b'3e\xc5\x03\xbf\x04X^',b'\xaa\xff\xe2\xc8\x07p[&',b'%\x9e\xe0\x18\x93\x8b^\xbb',b'\xaeUa\xb9\xbd\tU*',b'\x87E\x88\x10\xde\xd8Y\t',365242.7202398193,144099.92139286493,20.60317608692103,0.3429013192653656,0.3439074158668518,0.715366005897522,0.0,0.0,0.0,2.3255390244994016,0.4732024859320335
b'\xb2#\x1bR\x06\x86ZF',b'\xaa\xff\xe2\xc8\x07p[&',b'\xcc\xf1\xc7\xb24f[a',b'\x80~t\x19\xd9\x11P\x99',b'\xa2Qi]\n\n^r',365318.86837282317,144114.58256052746,23.50595062289463,0.833905095157883,0.7899318005708805,1.8129344992681096,0.19198352346596692,0.5564714746214938,-0.01415323895056912,0.7707966864490325,0.6167572690022197
b'\x83\x86\xc2%\xbfZS\x8b',b'\xaa\xff\xe2\xc8\x07p[&',b'\xa7\xc9\xd4\xa5\xeeC^=',b'\x83\\\xa2`\xb6PW\xeb',b'\xb2z\x0bT\xe0\x12^\x8f',365321.6128477005,144117.16633204644,22.36187392924543,0.3954486548900604,0.3931383490562439,0.7689762115478516,0.0,0.0,0.0,-3.017786382546821,0.4214377052597301
"b'\xa7""\x92\xc7\x9b\x93UW'",b'\xaa\xff\xe2\xc8\x07p[&',"b'v""\x89\x00\xfbuP\xf5'",b'\x9dF\xf4\x85\tXZa',,365308.9676203687,144133.29935086533,22.141975025308607,1.041359782218933,0.6204595565795898,1.5099996328353882,0.0,0.0,0.0,-2.495247625265325,0.4699157610722714
b'\xe5\xb7\x8d\x86:\xa9Y\xf9',b'\xb2\xf3\xb0\x8c\xaa\x0b\\\xf1',b'Lu?K\xe9{X\xe7',b'\x18\xadN\x12}\x1bP^',b'\xfd\x06\x84\xf5\xb0\xb4[/',365265.3815476442,144114.12679460138,21.5061944115622,1.8819749355316162,4.574564456939697,1.6375417709350586,0.0,0.0,0.0,0.5625078830157061,0.9486114338029459
b'\x1b\x8e\x12\\%ZY\x85',b'\xb2\xf3\xb0\x8c\xaa\x0b\\\xf1',b'Z\x1f\x8c\x13\x922X\xf9',b'\xc2B\xbc\xcd\x8d`W=',b'\x89\x0eDQ\x95\xe2P\xe4',365242.87981696124,144099.47845336804,20.892912169385497,1.246660270822715,0.9792692307271967,1.3257834857742807,-4.236793690274996e-05,-0.0009795539417577074,0.0016776203343127991,0.8689813600465284,0.5263190466102294
b'\x80\xb5\xaf\xdfi\xabSJ',b'\xb2\xf3\xb0\x8c\xaa\x0b\\\xf1',b'\xe1\x93\xc6\xfdq\xcb[%',b'\xda\xf3{\xe2uvX2',b'\x1a(\xa9\xe4T\xf5Qe',365281.5748597929,144124.66503171838,21.18076058471772,1.324148892022079,1.0375294376229023,1.3596868354270915,4.5680226207652093e-05,5.093029677881908e-05,0.0006161792192931491,0.7333417611372597,0.5890664670937805
b'\xaf\x0ez\xb0{\xd3U\x11',b'\xb2\xf3\xb0\x8c\xaa\x0b\\\xf1',b'n\x1cw[\xc0`S\x8a',b'G\x8f=\xf8F\xdeP\xe7',b'C\xd2\xaf|\xdd\xbaW\x93',365298.3805045739,144156.81648672046,20.84822680019276,2.003864049911499,5.20790433883667,1.6111029386520386,0.0,0.0,0.0,-0.8454121043405934,1.0
b'\x17\xcc\x1d\x86o\x88T\x16',b'\xb2\xf3\xb0\x8c\xaa\x0b\\\xf1',b'\xe05\xd2\x83\xd3@Sf',b'j\x9a\x0e\xd7wzT\xbd',b'\xca\xb3j\x1dYa^\x05',365294.5709048591,144161.50236284037,20.443102479389363,1.8315489292144775,4.358912467956543,1.5809381008148193,0.0,0.0,0.0,-0.870255843095884,1.0
b'\x80\xb0f\xfcI5U\x9e',b'\xb2\xf3\xb0\x8c\xaa\x0b\\\xf1',b'\xd8\xf4\x87\x9e\xfc\xc6]\xd8',"b'\x8e~\x86""YyP\xcd'",b'|\xd0\xa7\x81(\xc0[\xe1',365289.0290019554,144167.0013107606,19.887146678710806,1.9267011880874634,4.64040470123291,1.601940393447876,0.0,0.0,0.0,-0.797600916216753,1.0
b'\xd0\xf1\x0cVrbQ\xeb',b'\xb2\xf3\xb0\x8c\xaa\x0b\\\xf1',b'z\xdcw\xb5 f_\x07',b'u\xd3\x1ei\xad\x12ZA',b'Y\xf6<\xb7\xfc;V\xa0',365314.20505327353,144138.9130231854,22.175885143767836,1.9480699300765991,4.514311790466309,1.7964893579483032,0.0,0.0,0.0,-0.9329337283820044,0.8190655571146144
b'L\xbf\xc7F\x1e6Z2',b'\xb2\xf3\xb0\x8c\xaa\x0b\\\xf1',b'\xfb\xc6\x9a!/\xefR\x0f',b'\xc4u\xee\xc0HzX\xf4',b'S\xa9q\xa2\x05\xa2X\x03',365268.0945998029,144116.02535590515,21.25592508029717,1.2592320553618754,1.0196314379056701,1.3801518581775591,0.00016783499460286478,-0.0003797688686386099,0.0002620486197045137,0.9851930871484385,0.5475973448456785
b'\x14N\x9f\xaa\t\x8eU!',b'\xb2\xf3\xb0\x8c\xaa\x0b\\\xf1',b'\xd611w\xd6\x89_\x13',b'\xcal@\xfah\xdaW\xdb',b'\xf2Nx3\x96DQ\xb7',365282.66090266925,144171.87393770114,19.298962803467205,1.9636160135269165,4.806432247161865,1.6068787574768066,-0.39652123695197916,0.15923034822404086,0.012947683984705942,-0.5886076934883518,1.0
b'\x9a\x88b0\x16\xe2VQ',b'\xb2\xf3\xb0\x8c\xaa\x0b\\\xf1',b'\xe3\x1d\x19\xe2\x1a\xceY\x15',b'zD\x89\x87P\xd2\\\x0c',b'EYb\x8bf\xa2\\\x8e',365273.5184673937,144176.16749790256,19.29107346345673,2.5111188888549805,6.423357963562012,2.794886827468872,0.0,0.0,0.0,-0.8444377425114605,0.703561099017202
